pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
1050.0,1.0,13132.94971125876,15,0.2452447008259101,1.3584474885844748,12,0.6852083177383537,2.7739726027397262
1050.0,1.25,13412.286657446111,16,0.12973853457095091,0.9703196347031963,15,0.3237147397509794,2.214611872146119
1050.0,1.5,13691.623603633467,16,0.07341531614142774,0.7077625570776256,15,0.18253533822391896,1.6666666666666667
1050.0,1.75,13970.960549820822,16,0.04134229108965242,0.4337899543378996,15,0.10765994211143548,1.1986301369863013
1050.0,2.0,14250.297496008176,16,0.021386565236918932,0.2397260273972603,16,0.07058092858746912,0.821917808219178
1050.0,2.5,14808.971388382883,16,0.0,0.0,16,0.020678943034658285,0.2625570776255708
1050.0,3.0,15367.645280757592,16,0.0,0.0,16,0.0007134703196347032,0.01141552511415525
1050.0,4.0,16484.993065507006,16,0.0,0.0,16,0.0,0.0
1050.0,5.0,17602.340850256423,16,0.0,0.0,16,0.0,0.0
1050.0,7.0,19837.036419755255,16,0.0,0.0,16,0.0,0.0
1050.0,10.0,23189.079774003505,16,0.0,0.0,16,0.0,0.0
1100.0,0.75,13078.612765071404,13,0.545383730069616,1.6666666666666667,8,1.3496889581305984,3.3333333333333335
1100.0,1.0,13357.94971125876,15,0.22028883461835966,1.2442922374429224,13,0.6167502557576665,2.6141552511415527
1100.0,1.25,13637.286657446111,16,0.11618844661526562,0.8675799086757991,15,0.286637675599471,2.1004566210045663
1100.0,1.5,13916.623603633467,16,0.06414605010355066,0.6050228310502284,15,0.16256791613643737,1.5410958904109588
1100.0,1.75,14195.960549820822,16,0.03278844474386805,0.3424657534246575,15,0.09767525638146567,1.095890410958904
1100.0,2.0,14475.297496008176,16,0.017111591436484767,0.2054794520547945,16,0.06416359445567282,0.7420091324200913
1100.0,2.5,15033.971388382883,16,0.0,0.0,16,0.0171154901814008,0.228310502283105
1100.0,3.0,15592.645280757592,16,0.0,0.0,16,0.0,0.0
1100.0,4.0,16709.993065507006,16,0.0,0.0,16,0.0,0.0
1100.0,5.0,17827.340850256423,16,0.0,0.0,16,0.0,0.0
1100.0,7.0,20062.036419755255,16,0.0,0.0,16,0.0,0.0
1100.0,10.0,23414.079774003505,16,0.0,0.0,16,0.0,0.0
1150.0,0.75,13303.612765071404,14,0.4883450919480001,1.5296803652968036,9,1.23701523005714,3.1506849315068495
1150.0,1.0,13582.94971125876,15,0.20031946315842009,1.1529680365296804,14,0.5554229982284103,2.4657534246575343
1150.0,1.25,13862.286657446113,16,0.10620571025775383,0.7876712328767124,15,0.25597599620730094,1.9634703196347032
1150.0,1.5,14141.623603633467,16,0.05559025438530828,0.5136986301369862,15,0.14473505689048582,1.3926940639269407
1150.0,1.75,14420.960549820822,16,0.028513470943433893,0.3082191780821918,16,0.08697904970431918,0.9817351598173516
1150.0,2.0,14700.297496008176,16,0.012836617636050603,0.17123287671232876,16,0.059175150335603964,0.6963470319634704
1150.0,2.5,15258.971388382883,16,0.0,0.0,16,0.01497897796741273,0.2168949771689498
1150.0,3.0,15817.645280757592,16,0.0,0.0,16,0.0,0.0
1150.0,4.0,16934.993065507006,16,0.0,0.0,16,0.0,0.0
1150.0,5.0,18052.340850256423,16,0.0,0.0,16,0.0,0.0
1150.0,7.0,20287.036419755255,16,0.0,0.0,16,0.0,0.0
1150.0,10.0,23639.079774003505,16,0.0,0.0,16,0.0,0.0
1200.0,0.75,13528.612765071404,14,0.44128139269406397,1.4155251141552512,9,1.1386381995907877,3.002283105022831
1200.0,1.0,13807.94971125876,15,0.17821552885695036,1.038812785388128,14,0.49054008533572874,2.317351598173516
